太爱,too,0.15020861056748414
贫民,poor,0.15020033173064326
养虎自啮,vipers,0.15019999064808226
歹心,lat,0.150196380519811
恶念,lat,0.150196380519811
说词,his,0.15019114246064313
甬道,main,0.15018826036572086
洗出,to,0.15018708418971147
这颗,this,0.15018462695830825
快干,alive,0.15018299988438966
越轨,had,0.150179378764338
惨重,a,0.15016902262115647
流质,fluids,0.15016821921492027
盖起,set,0.1501656573162376
可获得,available,0.1501606596953709
五码,blackberries,0.15016062898068042
着作,repudiated,0.15014924369599109
事先,advance,0.15014750827134546
冷却剂,coolant,0.15013583466591696
按计划,plan,0.15012817028472944
为首,leading,0.15012105836292958
慢动作,in,0.150120755498984
入内,in,0.15012002050989023
喜气洋洋,walked,0.15011543472774283
一级,higher,0.15010636722983017
弛,negate,0.1501059435422311
好孩子,boy,0.15010457817405531
同情心,sympathies,0.1501040931166711
干净利落,efficient,0.15010128235952994
1888,the,0.15009712555228363
会得,come,0.15009420864415257
桁架,beams,0.15009180078279816
风流韵事,had,0.1500900802177511
接近于,verging,0.1500874076916452
组织机构,organization,0.15008254799409246
溜到,sneaking,0.15007304273825975
敲钟,for,0.1500708989080041
就要,will,0.15006415755811445
辩论会,debaters,0.15006276231208987
杜鹃,azaleas,0.15006178449498925
惨遭,cruelly,0.15006012375738645
交困,kind,0.15005766917908042
已经是,already,0.150054342480996
急不可待,wait,0.15004378158867868
粘合剂,as,0.15003789995760278
监视,out,0.1500361790624883
所料,much,0.15003442391615174
可能发生,sneaked,0.15003295325955984
洗净,cleansing,0.1500232730905169
说出来,say,0.15001947233056442
当晚,evening,0.15001678259085643
献上,s,0.15001556600736135
再与,with,0.15001392323143076
空手而归,without,0.15000728471424543
郡,county,0.15000160214462352
长音阶,degrees,0.15000015870391634
对应,correspondence,0.14999998381790172
并以,joined,0.14999974381146475
插科打诨,gagged,0.14999966830808764
尽责,duty,0.1499962372929272
驱赶,to,0.14999008729876073
拟定,made,0.14998405174527596
丧妻,smart,0.1499826517844552
用着,carrying,0.14998082717904462
肖,shaw,0.14997474162938632
矿渣,mining,0.14997421643847392
争,dispute,0.14996622383487124
竟能,to,0.14996265757431262
思想斗争,tussling,0.14996161007043515
转过去,away,0.1499583773599158
逼真,real,0.14995214084473807
鞭笞,whipped,0.14994618413911928
无稽之谈,nonsense,0.1499423725937915
现有的,will,0.14993872803357117
开导,enlightenment,0.14992962511982916
劳而无功,enlightenment,0.14992962511982916
从此,from,0.14992445808342572
手风琴,accordion,0.14991999321521635
驼鸟,ostrich,0.1499193846763311
睡椅,couch,0.1499155694201561
承载,couch,0.1499155694201561
力劝,urged,0.14991460336732307
通俗性,sought,0.14991306618968797
别吵,cheese,0.14990504653228576
共舞,dancing,0.14989340907604015
撞倒,down,0.14988982658602673
断绝来往,change,0.1498759657423044
BobLee,conform,0.14987502668276312
互见,book,0.14987163020437375
从书,book,0.14987163020437375
爱国人士,patriots,0.14986990270746314
算了,well,0.14986666686742478
预约,for,0.1498594156017002
1802,designs,0.14985694852440376
执牛耳,designs,0.14985694852440376
1846,designs,0.14985694852440376
印到,soak,0.14985618871404238
拍上,strings,0.14985587016896743
虽然是,s,0.14985228331992534
倒得,slop,0.14984047893107424
重拳,punch,0.14983063598545238
水费,hadn,0.1498216925773547
供水,hadn,0.1498216925773547
起步,very,0.14982169153979608
上海滩,tided,0.14982151088658535
窥孔,peep,0.14982102893116334
偷窥,peep,0.14982102893116334
Bedford,bedford,0.14982060369814787
645931,bedford,0.14982060369814787
214,bedford,0.14982060369814787
有谁,anybody,0.14981917452324886
风流,imperial,0.1498161824570364
关键时刻,crunch,0.14981415469815665
Lenore,lenore,0.14980405887219544
用意,mean,0.14979941193124321
转来转去,round,0.149785386655473
专家建议,may,0.14978243490523846
湿季,kentish,0.1497739308999878
做买卖,price,0.14977232289039963
热机,air,0.1497672937684404
暖空气,air,0.1497672937684404
伤感,sentimental,0.14976449147509566
年老体衰,old,0.14976321982728252
醉得,out,0.14976273525943673
一丝不苟,thoroughness,0.14976222250764418
肠虫,expulsion,0.149761083363989
等一下,wait,0.14976055550771375
看中,choice,0.14975396910916292
渴得,thirst,0.1497516284216517
出没,hang,0.14974547286656387
空无一人,tied,0.14974409227636168
并不等于,establishment,0.14974209978202296
笨,as,0.14972879258692282
仅对,dispatches,0.14972205735495492
废弃物,it,0.14971958495189838
人心惶惶,panic,0.14971213842765868
知之甚少,up,0.1497017019119893
摘的,infallible,0.14970095046315612
高中,high,0.14970000452621773
书亭,stall,0.14969819894473912
卖书,stall,0.14969819894473912
讲个,talked,0.14968845083924606
有道德,morality,0.14967456951074964
低级趣味,fiction,0.14967250165350934
巡边员,linesman,0.1496675898039545
牢稳,stay,0.14966641317978746
止痛药,administering,0.14966113274360518
卤莽,recklessly,0.14965938314126218
跋涉,trek,0.14965044068094757
高兴的,glad,0.1496451283603879
在数,mathematics,0.14964178861949073
低下,not,0.14963829635499673
消化,digest,0.14963744592177913
常设机构,standing,0.149628099293969
达成谅解,try,0.1496129291107063
大醉,skinful,0.1495929552967264
呼喊,shout,0.1495795814718242
最肯,agrees,0.1495788333309498
保守思想,agrees,0.1495788333309498
积存,place,0.14957355144029583
临机应变,trim,0.1495639175753602
炸毁,destroyed,0.14956355191642298
1795,thorough,0.1495566847993042
叫起来,in,0.14955199763182428
门内,stops,0.14955148734958243
有误,refunded,0.14954896770068135
态度强硬,tough,0.14954487536356545
诘问,heckling,0.14953685062192662
滑行,along,0.14953325818600718
留意到,strikes,0.14953032682648346
庄严的,solemnity,0.14952805574444183
交出来,with,0.14952340317817175
脱险,lucky,0.149522852146158
尖刻,stinging,0.1495224907962894
奖状,commends,0.14952206493416154
先打,not,0.149516572745263
隆冬,midwinter,0.14951605266994952
毛色,primarily,0.14950675614800601
求出,millionths,0.14950106137113978
测时,millionths,0.14950106137113978
收起,take,0.14949545927103644
再问,lecturer,0.14949362821894266
壁垒,a,0.1494880698215715
邻里关系,neighbourly,0.1494699050184608
时装店,dress,0.14946514410578646
诗朗诵,sensitive,0.14946509693809953
奏在,organ,0.1494580590320223
看护人,ward,0.14945267182125416
高尚的,by,0.14945255509361915
自管,beyond,0.14945225407325344
果腹,dog,0.14945212925508247
辨别,is,0.14943838840976004
血肉,guts,0.1494368441003244
刹那,occasional,0.14943043729029715
袖长,detachable,0.14942438460569862
圆领,detachable,0.14942438460569862
脱卸,detachable,0.14942438460569862
种群,establishment,0.14942303175023883
担忧,worrying,0.14942067544112694
等价,same,0.14941917033400842
主管人员,authority,0.1494180663761806
寻址,addressing,0.14941182211796217
忙到,tied,0.14940429213810352
无线电传真,impulse,0.14939927700329017
互通有无,needed,0.14939879786414767
总编,penciled,0.1493928262026974
采访记者,penciled,0.1493928262026974
倾吐,confide,0.14937823190397775
争议,controversial,0.14937800952401234
赊购,on,0.1493694710735112
难闻,smell,0.14936746411256127
五百人,meant,0.1493540673154928
创作才能,tangible,0.1493518376256791
匀称,balance,0.14934935361667573
奉献,devotion,0.14934862433264035
趾甲,hardened,0.14934597357111587
硬化,hardened,0.14934597357111587
撤职,chuck,0.14934417650952295
木块,from,0.14934100418020493
辨论,argument,0.1493409017899068
寄生,or,0.1493397518322707
表哥,cousin,0.14933968293500632
自行设计,designs,0.14933755435163173
不发生,capable,0.1493294824495269
退化,decline,0.14932088551931808
掉入,falling,0.1493155052381309
一传十,falling,0.1493155052381309
十传百,falling,0.1493155052381309
种起,blistering,0.14931539607586208
化学战,blistering,0.14931539607586208
芥子气,blistering,0.14931539607586208
机枪手,gunner,0.14931246774043802
梭子,gunner,0.14931246774043802
如此这般,hangers,0.1493116039615072
暂住,coming,0.14930954217168496
谋生,their,0.14930538044246527
檐槽,draining,0.14929779066076257
檐下,draining,0.14929779066076257
倒退,shied,0.14929275811084702
不实用,scrubbed,0.1492904664343587
所属,belong,0.14927846047098392
再以,longer,0.14927720853427884
自行处理,discretion,0.1492758629018126
卖淫,prostitution,0.14927152763423981
恐怖活动,held,0.14927079087926354
六名,held,0.14927079087926354
105,does,0.1492690384877432
弯角,conner,0.14926690473793422
200,for,0.14926560280879106
和约,had,0.1492617496083453
人大,gaily,0.14925333429991697
斯大林,stalingrad,0.14925313736094598
淋巴结,lymphocytes,0.14925141171297704
童心,lawson,0.14924736016188006
犹在,lawson,0.14924736016188006
熊熊,burst,0.14924632460387022
躲起,hid,0.14924284859644377
荒诞不经,trapping,0.14924244068618403
七窍生烟,torn,0.14923276850471862
余年,than,0.1492285400386945
咸水湖,outlet,0.14921768469980218
内陆湖,outlet,0.14921768469980218
几枪,firing,0.14921451473022923
狭缝,inched,0.14920304160558925
事过境迁,low,0.14920068856147553
演戏,acting,0.149196382583471
行吗,will,0.14918649403948817
心满意足,contented,0.14918451614694464
不曾有过,none,0.14917250453318076
研究所,institute,0.1491679429280885
徒劳无功,pains,0.14916781407073582
刻有,inscription,0.14916169263103754
这里是,to,0.14916127980532679
摊出,where,0.14915840316353463
无可非议,reproach,0.14915839438111864
理疗,trivet,0.1491476784661378
加把劲,harder,0.14914546544016555
平民,people,0.14914371389925118
此外,addition,0.14913337076569466
履带,motor,0.14913019002333408
坍,gave,0.14912887779275233
美好的,nice,0.1491201500634595
套话,shown,0.149111917821464
1973,he,0.1491110576075725
已然,knowing,0.14909325068220092
筹办,knowing,0.14909325068220092
三任,extraordinary,0.1490844568835787
搞清,dope,0.14908164893511608
压倒,down,0.14907947432765833
复查,confirms,0.14907929787801757
饶有兴味,enthralling,0.1490790714266035
出乱子,got,0.14907478139936597
退,the,0.14907269893688666
怪不得,wonder,0.14906551787102376
夺魁,challenger,0.14906477369444598
误时,mistake,0.14906219280778488
改作,dispark,0.14905561350456986
点头哈腰,scrape,0.14905537327648502
试订,trial,0.14905014508297515
大学城,benefactions,0.14904592139063563
洗得,washed,0.14904159202690914
加进,in,0.14903034735206547
大砍刀,machete,0.1490293518878998
弯刀,machete,0.1490293518878998
菲律宾人,machete,0.14902935188789979
耗损,natural,0.1490279528520522
减缩,natural,0.1490279528520522
移植手术,transplant,0.14902462698624003
洞内,putt,0.14902069711003182
太低,too,0.1490195851684049
权宜之计,expediency,0.1490188928277598
发软,weak,0.14901026799417777
因之,common,0.14900959894868063
消极,legislatures,0.14900552112752255
无穷小,limit,0.14900494082281637
身无分文,and,0.1490018925380814
疾风,flurry,0.14900166695257783
期中,cycle,0.14900093175037113
买通,bribed,0.1489990530810341
升上去,entrant,0.14898636653475758
冯,feng,0.1489820196733129
不祥之兆,writing,0.14897768847892134
探测器,probe,0.14897386944737803
装的,the,0.14896722634959403
太不,very,0.1489645820187014
投进,dropped,0.14896174214832603
死于非命,death,0.148960590703463
卡,the,0.1489571358551233
勒,and,0.14895372520823671
不能允许,allowed,0.14895014402291526
来由,charge,0.14894970020637874
外交辞令,diplomatically,0.14894591569360688
文告,diplomatically,0.14894591569360688
变本加厉,doubles,0.14892958977304663
倨,incident,0.1489284644375545
不同意,with,0.1489273196352269
腻了,m,0.1489243869172643
快走,it,0.14892100753078802
游击,guerrillas,0.14892020132673606
垫,placed,0.14891807614021407
咄咄逼人,aggressive,0.1489056499957485
浏览,through,0.1488957386616504
结实,strong,0.14889192912117183
坑,a,0.14888549523413142
独幕剧,act,0.1488775750803314
绵延,fault,0.14886811761150115
聚拢,gathered,0.1488670574236015
突发性,chill,0.14886622913010988
鳏居,genesis,0.14886356167774856
不会错,it,0.14886037858609175
故事片,westerns,0.14885532759650622
滑轮车,drawn,0.1488513829590973
上不去,cooked,0.14885059783814616
主演,she,0.14884976156977892
适任,for,0.14884641436864973
多种语言,composed,0.14884246343391735
何必,need,0.14883050042095322
经久不息,clapping,0.1488257211862483
关门,close,0.14882273401893675
挂,on,0.1488179782257355
钻井,sinking,0.14881601555079513
绘制,a,0.14881199574673445
钢铁工,steel,0.14880705569748875
声援,steel,0.14880705569748875
全副,perfect,0.14880407993350195
没法子,pulling,0.14880333050539835
住屋,emotive,0.1488031753558834
发式,hair,0.14880108108971116
筹备,planning,0.14880030316681417
很精,performing,0.1487991387922393
摘去,gooseberries,0.14879790440905463
办事,s,0.14879695827772746
这时,when,0.14879090709591944
筹集资金,money,0.14877686572890217
挂毯,tapestries,0.1487654223964053
估,assess,0.14876071479174727
无花果,®is,0.14874863716614956
二等奖,miss,0.1487483115873532
商品交易会,exposition,0.1487453394913581
折衷,half,0.14873496013653276
不单是,treatments,0.14873187016958025
摆正,priorities,0.14873125553643454
支付现金,cash,0.14872947315923235
电话机,the,0.1487287938037485
撕成,tear,0.14872334881542001
议政,parlance,0.14872015065267188
产生共鸣,tuned,0.14870294292162553
补救,remedy,0.14870042675416564
身体虚弱,weak,0.14869452088770738
避而不谈,kept,0.1486868618015783
加热器,apparatus,0.1486865205607579
完整无损,intact,0.14867109939554413
吮,sucking,0.14866842215169127
